Player,Position,Age,Cap_Hit,Cap_Hit_Percentage,Dead_Cap,Base_Salary,Signing_Bonus,Per_Game_Bonus,Roster_Bonus,Option_Bonus,Workout_Bonus,Restructure_Proration,Incentives,Cap_Type,Year
Robert Davis,WR,,"$34,555",0.02%,,,,,,,,,,table_dead,2017
Nate Sudfeld,QB,,"$34,334",0.02%,,,,,,,,,,table_dead,2017
Cameron Jefferson,T,,"$28,800",0.02%,,,,,,,,,,table_dead,2017
Kyle Kalis,T,,"$28,800",0.02%,,,,,,,,,,table_dead,2017
Otha Peters,OLB,,"$28,800",0.02%,,,,,,,,,,table_dead,2017
Alex Torgersen,QB,,"$28,800",0.02%,,,,,,,,,,table_dead,2017
Brandon Banks,DE,,"$27,353",0.02%,,,,,,,,,,table_dead,2017
Kenny Hilliard,RB,,"$27,353",0.02%,,,,,,,,,,table_dead,2017
Derek Carrier,TE,,"$25,000",0.02%,,,,,,,,,,table_dead,2017
Dres Anderson,WR,,"$21,600",0.01%,,,,,,,,,,table_dead,2017
Kapri Bibbs,RB,,"$21,600",0.01%,,,,,,,,,,table_dead,2017
Alex McCalister,DE,,"$21,600",0.01%,,,,,,,,,,table_dead,2017
Orion Stewart,CB,,"$21,600",0.01%,,,,,,,,,,table_dead,2017
Orion Stewart,CB,,"$21,600",0.01%,,,,,,,,,,table_dead,2017
Tavaris Barnes,DE,,"$14,400",0.01%,,,,,,,,,,table_dead,2017
Andreas Knappe,T,,"$14,400",0.01%,,,,,,,,,,table_dead,2017
Givens Price,T,,"$14,400",0.01%,,,,,,,,,,table_dead,2017
Joel Stave,QB,,"$14,400",0.01%,,,,,,,,,,table_dead,2017
Jerry Ugokwe,T,,"$14,400",0.01%,,,,,,,,,,table_dead,2017
Tavaris Barnes,DE,,"$7,200",0.00%,,,,,,,,,,table_dead,2017
LeShun Daniels,RB,,"$7,200",0.00%,,,,,,,,,,table_dead,2017
Anthony Fabiano,T,,"$7,200",0.00%,,,,,,,,,,table_dead,2017
Kenny Hilliard,RB,,"$7,200",0.00%,,,,,,,,,,table_dead,2017
Dare Ogunbowale,RB,,"$7,200",0.00%,,,,,,,,,,table_dead,2017
Pete Robertson,OLB,,"$7,200",0.00%,,,,,,,,,,table_dead,2017
Shiro Davis,DE,,"$3,334",0.00%,,,,,,,,,,table_dead,2017
Geno Matias-Smith,S,,"$3,334",0.00%,,,,,,,,,,table_dead,2017
Maurice Harris,WR,,"$2,334",0.00%,,,,,,,,,,table_dead,2017
Reginald Diggs,WR,,"$1,334",0.00%,,,,,,,,,,table_dead,2017
Michael Cooper,TE,,"$1,000",0.00%,,,,,,,,,,table_dead,2017
Alex Smith,QB,36,"$21,400,000",10.80%,"($32,200,000)","$16,000,000","$5,400,000",-,-,-,-,-,-,table_active,2020
Brandon Scherff,G,29,"$15,030,000",7.58%,"($15,030,000)","$15,030,000",-,-,-,-,-,-,-,table_active,2020
Ryan Kerrigan,DE,32,"$11,687,500",5.90%,"($11,500,000)","$11,500,000",-,-,"$187,500",-,-,-,-,table_active,2020
Morgan Moses,RT,29,"$8,650,000",4.36%,"($10,300,000)","$6,500,000","$1,900,000",-,"$250,000",-,-,-,-,table_active,2020
Chase Young,DE,21,"$6,284,290",3.17%,"($34,563,594)","$610,000","$5,674,290",-,-,-,-,-,-,table_active,2020
Kendall Fuller,CB,25,"$4,125,000",2.08%,"($13,500,000)","$1,000,000","$3,125,000",-,-,-,-,-,-,table_active,2020
Chase Roullier,C,27,"$3,969,792",2.00%,"($13,706,792)","$2,133,000","$1,836,792",-,-,-,-,-,-,table_active,2020
Daron Payne,DT,23,"$3,932,280",1.98%,"($8,519,940)","$1,790,760","$2,141,520",-,-,-,-,-,-,table_active,2020
Thomas Davis,ILB,37,"$3,750,000",1.89%,"($3,250,000)","$1,500,000","$1,750,000",-,"$250,000",-,-,-,"$250,000",table_active,2020
Jonathan Allen,DT,25,"$3,689,756",1.86%,"($3,689,756)","$2,046,324","$1,643,432",-,-,-,-,-,-,table_active,2020
Dustin Hopkins,K,30,"$3,300,358",1.67%,"($2,800,358)","$2,400,000","$400,358",-,"$500,000",-,-,-,-,table_active,2020
Kevin Pierre-Louis,OLB,29,"$2,956,250",1.49%,"($1,500,000)","$1,150,000","$1,500,000",-,"$306,250",-,-,-,-,table_active,2020
Ronald Darby,CB,26,"$2,812,500",1.42%,"($2,250,000)","$1,250,000","$1,000,000",-,"$562,500",-,-,-,-,table_active,2020
Montez Sweat,DE,24,"$2,645,741",1.33%,"($8,942,223)","$1,024,148","$1,621,593",-,-,-,-,-,-,table_active,2020
Jon Bostic,ILB,29,"$2,635,000",1.33%,"($2,710,000)","$960,000","$875,000",-,"$200,000",-,-,-,"$600,000",table_active,2020
Tress Way,P,30,"$2,600,000",1.31%,"($4,850,000)","$1,600,000","$850,000",-,"$150,000",-,-,-,-,table_active,2020
Logan Thomas,TE,29,"$2,535,000",1.28%,"($3,500,000)","$1,250,000","$1,125,000",-,"$160,000",-,-,-,-,table_active,2020
Wes Schweitzer,G,27,"$2,500,000",1.26%,"($4,000,000)","$1,000,000","$1,000,000",-,"$500,000",-,-,-,-,table_active,2020
Fabian Moreau,CB,26,"$2,339,348",1.18%,"($206,348)","$2,133,000","$206,348",-,-,-,-,-,-,table_active,2020
Jeremy Sprinkle,TE,26,"$2,202,128",1.11%,"($69,128)","$2,133,000","$69,128",-,-,-,-,-,-,table_active,2020
David Sharpe,RT,25,"$2,133,000",1.08%,-,"$2,133,000",-,-,-,-,-,-,-,table_active,2020
Cornelius Lucas,LT,29,"$1,628,750",0.82%,"($1,910,000)","$910,000","$500,000",-,"$218,750",-,-,-,-,table_active,2020
J.D. McKissic,RB,27,"$1,610,000",0.81%,"($1,000,000)","$950,000","$500,000",-,"$160,000",-,-,-,-,table_active,2020
Peyton Barber,RB,26,"$1,360,000",0.69%,"($1,510,000)","$910,000","$300,000",-,"$150,000",-,-,-,-,table_active,2020
Nick Sundberg,LS,33,"$1,202,500",0.61%,"($1,202,500)","$1,050,000","$152,500",-,-,-,-,-,-,table_active,2020
Terry McLaurin,WR,25,"$932,256",0.47%,"($752,415)","$681,451","$250,805",-,-,-,-,-,-,table_active,2020
Troy Apke,FS,25,"$925,908",0.47%,"($351,819)","$750,000","$175,908",-,-,-,-,-,-,table_active,2020
Antonio Gibson,RB,22,"$896,843",0.45%,"($1,147,372)","$610,000","$286,843",-,-,-,-,-,-,table_active,2020
Wes Martin,G,24,"$837,702",0.42%,"($488,106)","$675,000","$162,702",-,-,-,-,-,-,table_active,2020
Tim Settle,DT,23,"$817,010",0.41%,"($134,021)","$750,000","$67,010",-,-,-,-,-,-,table_active,2020
Danny Johnson,CB,25,"$753,334",0.38%,"($3,334)","$750,000","$3,334",-,-,-,-,-,-,table_active,2020
Cole Holcomb,OLB,24,"$733,721",0.37%,"($176,163)","$675,000","$58,721",-,-,-,-,-,-,table_active,2020
Jimmy Moreland,CB,25,"$699,473",0.35%,"($73,419)","$675,000","$24,473",-,-,-,-,-,-,table_active,2020
Keith Ismael,C,22,"$689,959",0.35%,"($319,836)","$610,000","$79,959",-,-,-,-,-,-,table_active,2020
Khaleke Hudson,OLB,23,"$688,150",0.35%,"($312,600)","$610,000","$78,150",-,-,-,-,-,-,table_active,2020
Jared Norris,ILB,27,"$679,411",0.34%,-,"$679,412",-,-,-,-,-,-,-,table_active,2020
Kamren Curl,CB,21,"$638,332",0.32%,"($113,328)","$610,000","$28,332",-,-,-,-,-,-,table_active,2020
James Smith-Williams,DE,23,"$634,425",0.32%,"($97,700)","$610,000","$24,425",-,-,-,-,-,-,table_active,2020
Antonio Gandy-Golden,WR,22,"$622,420",0.31%,"($494,400)","$498,821","$123,600",-,-,-,-,-,-,table_active,2020
Steven Sims Jr.,WR,23,"$621,176",0.31%,"($10,000)","$616,176","$5,000",-,-,-,-,-,-,table_active,2020
Isaiah Wright,WR,23,"$611,666",0.31%,"($15,000)","$610,000","$1,666",-,-,-,-,-,-,table_active,2020
Cam Sims,WR,24,"$595,588",0.30%,-,"$595,588",-,-,-,-,-,-,-,table_active,2020
Robert Foster,WR,26,"$485,294",0.24%,-,"$485,294",-,-,-,-,-,-,-,table_active,2020
Casey Toohill,DE,24,"$430,584",0.22%,-,"$430,584",-,-,-,-,-,-,-,table_active,2020
Jeremy Reaves,S,24,"$397,058",0.20%,-,"$397,059",-,-,-,-,-,-,-,table_active,2020
Cole Luke,CB,25,"$277,942",0.14%,-,"$277,942",-,-,-,-,-,-,-,table_active,2020
Jordan Kunaszyk,LB,24,"$238,236",0.12%,-,"$238,236",-,-,-,-,-,-,-,table_active,2020
Marcus Baugh,TE,26,"$143,528",0.07%,-,"$143,528",-,-,-,-,-,-,-,table_active,2020
David Steinmetz,G,25,"$143,528",0.07%,-,"$143,528",-,-,-,-,-,-,-,table_active,2020
Lamar Miller,RB,29,"$132,354",0.07%,-,"$185,294",-,-,-,-,-,-,-,table_active,2020
Taylor Heinicke,QB,27,"$132,354",0.07%,-,"$160,588",-,-,-,-,-,-,-,table_active,2020
Mychal Kendricks,OLB,30,"$123,529",0.06%,-,"$123,529",-,-,-,-,-,-,-,table_active,2020
Steven Montez,QB,23,"$35,882",0.02%,-,"$35,882",-,-,-,-,-,-,-,table_active,2020
Landon Collins,SS,26,"$13,825,000",6.98%,"($28,000,000)","$10,000,000","$3,000,000",-,-,"$825,000",-,-,-,table_injured,2020
Matthew Ioannidis,DT,26,"$6,006,250",3.03%,"($8,700,000)","$4,200,000","$1,500,000",-,"$56,250",-,-,-,"$250,000",table_injured,2020
Reuben Foster,ILB,26,"$1,697,088",0.86%,-,"$1,697,088",-,-,-,-,-,-,-,table_injured,2020
Ryan Anderson,DE,26,"$1,694,232",0.85%,"($503,133)","$1,191,099","$503,133",-,-,-,-,-,-,table_injured,2020
Deshazor Everett,FS,28,"$1,456,875",0.74%,"($1,785,000)","$1,035,000","$250,000",-,"$171,875",-,-,-,-,table_injured,2020
Geron Christian,LT,24,"$1,021,248",0.52%,"($484,496)","$779,000","$242,248",-,-,-,-,-,-,table_injured,2020
Saahdiq Charles,G,21,"$809,843",0.41%,"($799,372)","$610,000","$199,843",-,-,-,-,-,-,table_injured,2020
Kyle Allen,QB,24,"$675,000",0.34%,-,"$675,000",-,-,-,-,-,-,-,table_injured,2020
Greg Stroman,CB,24,"$517,474",0.26%,"($37,888)","$498,530","$18,944",-,-,-,-,-,-,table_injured,2020
Temarrick Hemingway,TE,27,"$414,706",0.21%,-,"$414,706",-,-,-,-,-,-,-,table_injured,2020
Thaddeus Moss,TE,22,"$406,666",0.21%,"($20,000)","$400,000","$6,666",-,-,-,-,-,-,table_injured,2020
Bryce Love,RB,23,"$377,166",0.19%,"($565,749)","$188,583","$188,583",-,-,-,-,-,-,table_injured,2020
Aaron Colvin,CB,,"$204,000",0.10%,,,,,,,,,,table_practice-squad,2020
Timon Parris,T,,"$42,000",0.02%,,,,,,,,,,table_practice-squad,2020
Dontrelle Inman,WR,,"$12,000",0.01%,,,,,,,,,,table_practice-squad,2020
Dwayne Haskins,QB,,"$7,543,006",3.81%,,,,,,,,,,table_dead,2020
Paul Richardson,WR,,"$6,000,000",3.03%,,,,,,,,,,table_dead,2020
Josh Norman,CB,,"$3,000,000",1.51%,,,,,,,,,,table_dead,2020
Sean Davis,FS,,"$2,000,000",1.01%,,,,,,,,,,table_dead,2020
Trent Williams,LT,,"$2,000,000",1.01%,,,,,,,,,,table_dead,2020
Jordan Reed,TE,,"$1,800,000",0.91%,,,,,,,,,,table_dead,2020
Quinton Dunbar,CB,,"$1,000,000",0.50%,,,,,,,,,,table_dead,2020
Shaun-Dion Hamilton,ILB,,"$788,252",0.40%,,,,,,,,,,table_dead,2020
Dontrelle Inman,WR,,"$750,000",0.38%,,,,,,,,,,table_dead,2020
Adrian Peterson,RB,,"$750,000",0.38%,,,,,,,,,,table_dead,2020
Jeff Badet,WR,,"$363,378",0.18%,,,,,,,,,,table_dead,2020
Derrius Guice,RB,,"$345,806",0.17%,,,,,,,,,,table_dead,2020
Marcus Baugh,TE,,"$274,092",0.14%,,,,,,,,,,table_dead,2020
Nate Orchard,DE,,"$267,647",0.14%,,,,,,,,,,table_dead,2020
Michael Liedtke,G,,"$264,710",0.13%,,,,,,,,,,table_dead,2020
Steven Montez,QB,,"$234,497",0.12%,,,,,,,,,,table_dead,2020
Ross Pierschbacher,G,,"$180,788",0.09%,,,,,,,,,,table_dead,2020
Tony Brown,WR,,"$166,447",0.08%,,,,,,,,,,table_dead,2020
Samaje Perine,RB,,"$164,947",0.08%,,,,,,,,,,table_dead,2020
David Steinmetz,G,,"$159,458",0.08%,,,,,,,,,,table_dead,2020
Jordan Kunaszyk,LB,,"$155,436",0.08%,,,,,,,,,,table_dead,2020
Montae Nicholson,S,,"$154,723",0.08%,,,,,,,,,,table_dead,2020
Joshua Garnett,G,,"$143,058",0.07%,,,,,,,,,,table_dead,2020
David Bada,DT,,"$142,800",0.07%,,,,,,,,,,table_dead,2020
Aaron Colvin,CB,,"$137,500",0.07%,,,,,,,,,,table_dead,2020
Cody Latimer,WR,,"$137,500",0.07%,,,,,,,,,,table_dead,2020
Nate Orchard,DE,,"$137,500",0.07%,,,,,,,,,,table_dead,2020
Temarrick Hemingway,TE,,"$130,235",0.07%,,,,,,,,,,table_dead,2020
Devaroe Lawrence,DT,,"$123,705",0.06%,,,,,,,,,,table_dead,2020
Trevor Davis,WR,,"$120,000",0.06%,,,,,,,,,,table_dead,2020
Kaare Vedvik,K,,"$109,200",0.06%,,,,,,,,,,table_dead,2020
Joshua Garnett,G,,"$107,058",0.05%,,,,,,,,,,table_dead,2020
Jordan Veasy,WR,,"$94,116",0.05%,,,,,,,,,,table_dead,2020
Devaroe Lawrence,DT,,"$84,000",0.04%,,,,,,,,,,table_dead,2020
Cole Luke,CB,,"$84,000",0.04%,,,,,,,,,,table_dead,2020
Adonis Alexander,CB,,"$78,096",0.04%,,,,,,,,,,table_dead,2020
Justin Phillips,LB,,"$75,600",0.04%,,,,,,,,,,table_dead,2020
Jared Norris,OLB,,"$72,529",0.04%,,,,,,,,,,table_dead,2020
Tony Brown,WR,,"$67,200",0.03%,,,,,,,,,,table_dead,2020
Jared Norris,OLB,,"$60,529",0.03%,,,,,,,,,,table_dead,2020
Jalen Jelks,OLB,,"$58,800",0.03%,,,,,,,,,,table_dead,2020
Donald Payne,ILB,,"$58,800",0.03%,,,,,,,,,,table_dead,2020
Jeremy Reaves,S,,"$58,800",0.03%,,,,,,,,,,table_dead,2020
Javon Leake,RB,,"$50,400",0.03%,,,,,,,,,,table_dead,2020
Cam Sims,WR,,"$48,105",0.02%,,,,,,,,,,table_dead,2020
Cam Sims,WR,,"$48,105",0.02%,,,,,,,,,,table_dead,2020
Jordan Brailford,OLB,,"$42,000",0.02%,,,,,,,,,,table_dead,2020
Rick Leonard,T,,"$42,000",0.02%,,,,,,,,,,table_dead,2020
Ross Pierschbacher,G,,"$42,000",0.02%,,,,,,,,,,table_dead,2020
Nate Orchard,DE,,"$36,000",0.02%,,,,,,,,,,table_dead,2020
Jonathan Williams,RB,,"$36,000",0.02%,,,,,,,,,,table_dead,2020
Michael Warren,RB,,"$35,882",0.02%,,,,,,,,,,table_dead,2020
Brett Maher,K,,"$33,600",0.02%,,,,,,,,,,table_dead,2020
Manny Patterson,S,,"$33,600",0.02%,,,,,,,,,,table_dead,2020
Javon Leake,RB,,"$33,529",0.02%,,,,,,,,,,table_dead,2020
Michael Warren,RB,,"$25,200",0.01%,,,,,,,,,,table_dead,2020
Ryan Bee,DE,,"$23,529",0.01%,,,,,,,,,,table_dead,2020
Jordan Brailford,OLB,,"$18,644",0.01%,,,,,,,,,,table_dead,2020
Trey Quinn,WR,,"$17,267",0.01%,,,,,,,,,,table_dead,2020
Jeff Badet,WR,,"$16,800",0.01%,,,,,,,,,,table_dead,2020
Dylan Cantrell,WR,,"$16,800",0.01%,,,,,,,,,,table_dead,2020
Shelton Gibson,WR,,"$16,800",0.01%,,,,,,,,,,table_dead,2020
Gerri Green,DE,,"$16,800",0.01%,,,,,,,,,,table_dead,2020
Hale Hentges,TE,,"$16,800",0.01%,,,,,,,,,,table_dead,2020
Tyrone Swoopes,TE,,"$16,800",0.01%,,,,,,,,,,table_dead,2020
Jared Norris,OLB,,"$15,000",0.01%,,,,,,,,,,table_dead,2020
Joshua Garnett,G,,"$12,000",0.01%,,,,,,,,,,table_dead,2020
Joshua Garnett,G,,"$12,000",0.01%,,,,,,,,,,table_dead,2020
Taylor Heinicke,QB,,"$12,000",0.01%,,,,,,,,,,table_dead,2020
Jared Norris,OLB,,"$12,000",0.01%,,,,,,,,,,table_dead,2020
Jonathan Williams,RB,,"$12,000",0.01%,,,,,,,,,,table_dead,2020
JoJo McIntosh,S,,"$10,666",0.01%,,,,,,,,,,table_dead,2020
Bryan Blunt,LB,,"$10,000",0.01%,,,,,,,,,,table_dead,2020
Todd Rahming,WR,,"$6,667",0.00%,,,,,,,,,,table_dead,2020
Johnathon Johnson,WR,,"$5,500",0.00%,,,,,,,,,,table_dead,2020
Ryan Bee,DT,,"$3,334",0.00%,,,,,,,,,,table_dead,2020
Brandon Scherff,G,30,"$18,036,000",9.88%,"($18,036,000)","$18,036,000",-,-,-,-,-,-,-,table_active,2021
Kendall Fuller,CB,26,"$13,125,000",7.19%,"($19,375,000)","$10,000,000","$3,125,000",-,-,-,-,-,-,table_active,2021
Jonathan Allen,DT,26,"$7,142,235",3.91%,"($33,142,235)","$1,142,235","$6,000,000",-,-,-,-,-,-,table_active,2021
Matthew Ioannidis,DT,27,"$6,902,941",3.78%,"($8,350,000)","$5,350,000","$1,500,000",-,"$52,941",-,-,-,-,table_active,2021
Charles Leno,LT,30,"$6,220,588",3.41%,-,"$1,500,000","$4,250,000",-,"$470,588",-,-,-,-,table_active,2021
William Jackson,CB,29,"$4,656,250",2.55%,"($16,000,000)","$1,000,000","$3,000,000",-,"$656,250",-,-,-,-,table_active,2021
Daron Payne,DT,24,"$4,587,660",2.51%,"($4,587,660)","$2,446,140","$2,141,520",-,-,-,-,-,-,table_active,2021
Curtis Samuel,WR,25,"$3,775,000",2.07%,"($21,500,000)","$1,000,000","$2,400,000",-,"$375,000",-,-,-,-,table_active,2021
Montez Sweat,DE,25,"$3,174,889",1.74%,"($6,296,482)","$1,553,296","$1,621,593",-,-,-,-,-,-,table_active,2021
Ereck Flowers,G,27,"$3,000,000",1.64%,"($2,975,000)","$2,975,000",-,-,-,-,"$25,000",-,-,table_active,2021
Tress Way,P,31,"$2,565,000",1.41%,"($4,215,000)","$1,815,000","$600,000",-,"$150,000",-,-,-,-,table_active,2021
Jamin Davis,LB,23,"$2,508,032",1.37%,"($13,794,176)","$660,000","$1,848,032",-,-,-,-,-,-,table_active,2021
Cam Sims,WR,25,"$2,133,000",1.17%,-,"$2,133,000",-,-,-,-,-,-,-,table_active,2021
Cornelius Lucas,LT,30,"$2,050,000",1.12%,"($1,630,000)","$1,130,000","$500,000",-,"$420,000",-,-,-,-,table_active,2021
Darryl Roberts,CB,31,"$1,595,000",0.87%,"($1,275,000)","$1,000,000","$275,000",-,"$320,000",-,-,-,-,table_active,2021
Taylor Heinicke,QB,28,"$1,593,750",0.87%,"($2,000,000)","$1,000,000","$500,000",-,"$93,750",-,-,-,-,table_active,2021
Bobby McCain,CB,28,"$1,460,000",0.80%,"($1,220,000)","$995,000","$225,000",-,"$240,000",-,-,-,-,table_active,2021
Samuel Cosmi,RT,22,"$1,204,649",0.66%,"($3,139,758)","$660,000","$544,649",-,-,-,-,-,-,table_active,2021
Adam Humphries,WR,28,"$1,190,000",0.65%,"($1,140,000)","$990,000","$150,000",-,"$50,000",-,-,-,-,table_active,2021
Antonio Gibson,RB,23,"$1,121,054",0.61%,"($860,529)","$834,211","$286,843",-,-,-,-,-,-,table_active,2021
Terry McLaurin,WR,26,"$1,100,805",0.60%,"($501,610)","$850,000","$250,805",-,-,-,-,-,-,table_active,2021
Troy Apke,FS,26,"$1,095,911",0.60%,"($175,911)","$920,000","$175,911",-,-,-,-,-,-,table_active,2021
Tim Settle,DT,24,"$987,011",0.54%,"($67,011)","$920,000","$67,011",-,-,-,-,-,-,table_active,2021
Saahdiq Charles,RT,22,"$979,843",0.54%,"($599,529)","$780,000","$199,843",-,-,-,-,-,-,table_active,2021
Deandre Carter,WR,28,"$970,000",0.53%,"($200,000)","$920,000","$50,000",-,-,-,-,-,-,table_active,2021
Cole Holcomb,OLB,25,"$908,721",0.50%,"($117,442)","$850,000","$58,721",-,-,-,-,-,-,table_active,2021
Dyami Brown,WR,22,"$898,909",0.49%,"($955,636)","$660,000","$238,909",-,-,-,-,-,-,table_active,2021
David Mayo,ILB,28,"$850,000",0.47%,"($990,000)","$990,000",-,-,-,-,-,-,-,table_active,2021
Kyle Allen,QB,25,"$850,000",0.47%,-,"$850,000",-,-,-,-,-,-,-,table_active,2021
John Bates,TE,24,"$840,604",0.46%,"($722,416)","$660,000","$180,604",-,-,-,-,-,-,table_active,2021
Kamren Curl,CB,22,"$808,332",0.44%,"($84,996)","$780,000","$28,332",-,-,-,-,-,-,table_active,2021
James Smith-Williams,DE,24,"$804,425",0.44%,"($73,275)","$780,000","$24,425",-,-,-,-,-,-,table_active,2021
Casey Toohill,DE,25,"$780,000",0.43%,-,"$780,000",-,-,-,-,-,-,-,table_active,2021
Camaron Cheeseman,LS,23,"$692,677",0.38%,"($130,708)","$660,000","$32,677",-,-,-,-,-,-,table_active,2021
Shaka Toney,DE,23,"$683,238",0.37%,"($92,952)","$660,000","$23,238",-,-,-,-,-,-,table_active,2021
Dax Milne,WR,22,"$679,317",0.37%,"($77,268)","$660,000","$19,317",-,-,-,-,-,-,table_active,2021
Jaret Patterson,RB,22,"$671,666",0.37%,"($115,000)","$660,000","$11,666",-,-,-,-,-,-,table_active,2021
Sammis Reyes,TE,26,"$666,666",0.37%,"($392,600)","$660,000","$6,667",-,-,-,-,-,-,table_active,2021
Corn Elder,CB,27,"$664,443",0.36%,-,"$664,443",-,-,-,-,-,-,-,table_active,2021
Darrick Forrest,S,22,"$628,880",0.34%,"($311,072)","$551,112","$77,768",-,-,-,-,-,-,table_active,2021
Danny Johnson,CB,26,"$513,333",0.28%,-,"$513,333",-,-,-,-,-,-,-,table_active,2021
Keith Ismael,C,23,"$433,333",0.24%,-,"$433,333",-,-,-,-,-,-,-,table_active,2021
Joey Slye,K,25,"$424,998",0.23%,-,"$424,998",-,-,-,-,-,-,-,table_active,2021
Olubunmi Rotimi,DE,26,"$329,994",0.18%,-,"$329,994",-,-,-,-,-,-,-,table_active,2021
Jonathan Williams,RB,27,"$275,000",0.15%,-,"$275,000",-,-,-,-,-,-,-,table_active,2021
Brian Johnson,K,22,"$219,996",0.12%,-,"$219,996",-,-,-,-,-,-,-,table_active,2021
Jamil Douglas,G,29,"$204,444",0.11%,-,"$204,444",-,-,-,-,-,-,-,table_active,2021
Garrett Gilbert,QB,30,"$204,444",0.11%,-,"$204,444",-,-,-,-,-,-,-,table_active,2021
Nate Orchard,DE,28,"$188,888",0.10%,-,"$220,000",-,-,-,-,-,-,-,table_active,2021
Milo Eifler,LB,23,"$183,330",0.10%,-,"$183,330",-,-,-,-,-,-,-,table_active,2021
Jon Toth,C,27,"$183,330",0.10%,-,"$183,330",-,-,-,-,-,-,-,table_active,2021
De'Jon Harris,LB,24,"$73,333",0.04%,-,"$73,333",-,-,-,-,-,-,-,table_active,2021
Alex Armah,FB,27,"$51,111",0.03%,-,"$51,111",-,-,-,-,-,-,-,table_active,2021
Temarrick Hemingway,TE,28,"$51,111",0.03%,-,"$51,111",-,-,-,-,-,-,-,table_active,2021
Jeremy Reaves,S,25,"$43,333",0.02%,-,"$43,333",-,-,-,-,-,-,-,table_active,2021
Will Bradley-King,DE,24,"$36,666",0.02%,-,"$36,666",-,-,-,-,-,-,-,table_active,2021
Landon Collins,SS,27,"$16,543,750",9.07%,"($26,300,000)","$12,500,000","$3,000,000",-,"$218,750","$825,000",-,-,-,table_injured,2021
Ryan Fitzpatrick,QB,39,"$10,537,000",5.77%,"($9,000,000)","$3,000,000","$6,000,000",-,"$937,000",-,-,-,"$600,000",table_injured,2021
Chase Young,DE,22,"$7,855,362",4.30%,"($28,279,304)","$2,181,072","$5,674,290",-,-,-,-,-,-,table_injured,2021
Wes Schweitzer,G,28,"$4,970,000",2.72%,"($5,490,000)","$3,490,000","$1,000,000",-,"$480,000",-,-,-,-,table_injured,2021
Chase Roullier,C,28,"$4,540,000",2.49%,"($11,870,000)","$1,670,000","$1,800,000",-,"$320,000","$750,000",-,-,-,table_injured,2021
Logan Thomas,TE,30,"$4,145,000",2.27%,"($9,225,000)","$1,100,000","$2,875,000",-,"$170,000",-,-,-,-,table_injured,2021
Jon Bostic,ILB,30,"$3,565,000",1.95%,"($2,515,000)","$1,640,000","$875,000",-,"$400,000",-,"$50,000",-,"$600,000",table_injured,2021
J.D. McKissic,RB,28,"$1,660,000",0.91%,"($1,500,000)","$1,000,000","$500,000",-,"$160,000",-,-,-,-,table_injured,2021
Benjamin St-Juste,CB,24,"$927,410",0.51%,"($1,069,640)","$660,000","$267,410",-,-,-,-,-,-,table_injured,2021
Tyler Larsen,C,30,"$900,000",0.49%,"($1,040,000)","$990,000","$50,000",-,-,-,-,-,-,table_injured,2021
Khaleke Hudson,OLB,24,"$858,150",0.47%,"($234,450)","$780,000","$78,150",-,-,-,-,-,-,table_injured,2021
Ricky Seals-Jones,TE,26,"$850,000",0.47%,"($990,000)","$990,000",-,-,-,-,-,-,-,table_injured,2021
Jared Norris,OLB,28,"$802,774",0.44%,-,"$935,000",-,-,-,-,-,-,-,table_injured,2021
Torry McTyer,CB,26,"$550,556",0.30%,-,"$990,000",-,-,-,-,-,-,-,table_injured,2021
Dylan Cantrell,WR,27,"$440,000",0.24%,-,"$440,000",-,-,-,-,-,-,-,table_injured,2021
Jalen Jelks,OLB,25,"$415,000",0.23%,-,"$415,000",-,-,-,-,-,-,-,table_injured,2021
Daniel Wise,DT,25,"$293,328",0.16%,-,"$293,328",-,-,-,-,-,-,-,table_injured,2021
Beau Benzschawel,G,,"$165,600",0.09%,,,,,,,,,,table_practice-squad,2021
Marken Michel,WR,,"$156,400",0.09%,,,,,,,,,,table_practice-squad,2021
Nolan Laufenberg,G,,"$138,000",0.08%,,,,,,,,,,table_practice-squad,2021
Kelvin Harmon,WR,,"$110,400",0.06%,,,,,,,,,,table_practice-squad,2021
Zack Bailey,G,,"$92,000",0.05%,,,,,,,,,,table_practice-squad,2021
Gabe Wright,DT,,"$73,600",0.04%,,,,,,,,,,table_practice-squad,2021
Tyler Clark,DT,,"$36,800",0.02%,,,,,,,,,,table_practice-squad,2021
David Steinmetz,G,,"$27,600",0.02%,,,,,,,,,,table_practice-squad,2021
D.J. Hayden,CB,,"$14,000",0.01%,,,,,,,,,,table_practice-squad,2021
Wendell Smallwood,RB,,"$14,000",0.01%,,,,,,,,,,table_practice-squad,2021
Deion Calhoun,G,,"$9,200",0.01%,,,,,,,,,,table_practice-squad,2021
Antonio Gandy-Golden,WR,,"$9,200",0.01%,,,,,,,,,,table_practice-squad,2021
Alex Smith,QB,,"$8,200,000",4.49%,,,,,,,,,,table_dead,2021
Dwayne Haskins,QB,,"$4,252,404",2.33%,,,,,,,,,,table_dead,2021
Morgan Moses,RT,,"$1,900,000",1.04%,,,,,,,,,,table_dead,2021
Dustin Hopkins,K,,"$1,212,500",0.66%,,,,,,,,,,table_dead,2021
Antonio Gandy-Golden,WR,,"$680,396",0.37%,,,,,,,,,,table_dead,2021
Bryce Love,RB,,"$377,166",0.21%,,,,,,,,,,table_dead,2021
Derrius Guice,RB,,"$345,806",0.19%,,,,,,,,,,table_dead,2021
